Placement,Reporting Ends,Reach,Impressions, Date,CampaignName,AdSetName,AdName,Frequency,LinkClicks,CTR,CPC,WebForms,CostPerWebForms,VideoPlays,VideoPlays50%,VideoPlays100%,Reporting Starts,Media Source,Creative,,,,Random Date
video_feeds,2021-11-10,9,9,11/9/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1,3,,,,,1,5,4,2021-11-10,Facebook,Retargeting,,,,11/9/2021 0:00
instream_video,2021-11-10,6,6,11/11/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1,2,,,,,4,4,5,2021-11-10,Facebook,Retargeting,,,,11/11/2021 0:00
marketplace,2021-11-10,3,2,11/5/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1,0,,,,,2,5,1,2021-11-10,Facebook,Retargeting,,,,11/5/2021 0:00
instagram_stories,2021-11-10,6,7,11/6/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1,4,,,,,4,0,3,2021-11-10,Instagram,Dog Grooming Services,,,,11/6/2021 0:00
instant_article,2021-11-10,7,7,11/7/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1,1,,,,,3,2,2,2021-11-10,Facebook,Dog Grooming Services,,,,11/7/2021 0:00
video_feeds,2021-11-10,6,4,11/13/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1,0,,,,,5,5,5,2021-11-10,Facebook,Dog Grooming Services,,,,11/13/2021 0:00
search,2021-11-10,6,2,11/6/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1,2,,,,,5,4,1,2021-11-10,Facebook,Dog Grooming Services,,,,11/6/2021 0:00
instagram_stories,2021-11-10,61,59,11/12/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,4,,,,,1,5,3,2021-11-10,Instagram,Reptile,,,,11/12/2021 0:00
facebook_stories,2021-11-10,47,46,11/5/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,5,,,,,3,0,0,2021-11-10,Facebook,Reptile,,,,11/5/2021 0:00
instream_video,2021-11-10,15,15,11/5/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,5,,,,,3,5,2,2021-11-10,Facebook,Reptile,,,,11/5/2021 0:00
marketplace,2021-11-10,15,13,11/11/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,0,,,,,0,5,3,2021-11-10,Facebook,Reptile,,,,11/11/2021 0:00
video_feeds,2021-11-10,15,14,11/8/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,0,,,,,1,3,3,2021-11-10,Facebook,Reptile,,,,11/8/2021 0:00
search,2021-11-10,4,3,11/13/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,3,,,,,0,0,1,2021-11-10,Facebook,Reptile,,,,11/13/2021 0:00
facebook_stories,2021-11-11,1,5,11/11/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1,5,,,,,2,1,4,2021-11-11,Facebook,Retargeting,,,,11/11/2021 0:00
video_feeds,2021-11-11,7,6,11/16/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1,3,,,,,5,2,0,2021-11-11,Facebook,Fish,,,,11/16/2021 0:00
instant_article,2021-11-11,3,7,11/15/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1,1,,,,,4,0,0,2021-11-11,Facebook,Fish,,,,11/15/2021 0:00
facebook_stories,2021-11-11,7,5,11/6/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1,4,,,,,5,5,5,2021-11-11,Facebook,Fish,,,,11/6/2021 0:00
instream_video,2021-11-11,5,2,11/11/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1,5,,,,,1,3,2,2021-11-11,Facebook,Dog Grooming Services,,,,11/11/2021 0:00
instant_article,2021-11-11,3,2,11/11/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1,4,,,,,4,0,1,2021-11-11,Facebook,Dog Grooming Services,,,,11/11/2021 0:00
facebook_stories,2021-11-11,13,13,11/9/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,2,,,,,1,0,0,2021-11-11,Facebook,Reptile,,,,11/9/2021 0:00
instant_article,2021-11-11,9,11,11/11/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,2,,,,,5,4,3,2021-11-11,Facebook,Reptile,,,,11/11/2021 0:00
marketplace,2021-11-11,6,6,11/14/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,3,,,,,2,4,5,2021-11-11,Facebook,Reptile,,,,11/14/2021 0:00
video_feeds,2021-11-11,5,3,11/9/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1,3,,,,,0,3,3,2021-11-11,Facebook,Reptile,,,,11/9/2021 0:00
instagram_stories,2021-09-30,45,41,10/1/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,4,,,,,1,5,0,2021-09-30,Instagram,Dog,,,,10/1/2021 0:00
instagram_stories,2021-09-16,50,48,9/15/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Dryer Static V1,1,1,,,,,0,0,1,2021-09-16,Instagram,Dog,,,,9/15/2021 0:00
instagram_stories,2021-09-28,34,34,9/25/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,2,,,,,4,5,5,2021-09-28,Instagram,Dog,,,,9/25/2021 0:00
instagram_stories,2021-09-16,97,93,9/19/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,3,,,,,2,5,3,2021-09-16,Instagram,Reptile,,,,9/19/2021 0:00
instagram_stories,2021-09-24,23,23,9/29/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Heating Static V1,1,1,,,,,0,4,1,2021-09-24,Instagram,Fish,,,,9/29/2021 0:00
instagram_stories,2021-09-21,37,38,9/20/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Heating Static V1,1,5,,,,,0,3,5,2021-09-21,Instagram,Fish,,,,9/20/2021 0:00
instagram_stories,2021-09-20,44,43,9/19/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Heating Static V1,1,5,,,,,2,4,0,2021-09-20,Instagram,Fish,,,,9/19/2021 0:00
instagram_stories,2021-09-19,71,71,9/18/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Heating Static V1,1,2,,,,,1,4,0,2021-09-19,Instagram,Fish,,,,9/18/2021 0:00
instagram_stories,2021-09-17,117,116,9/18/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Heating Static V1,1,1,,,,,4,2,4,2021-09-17,Instagram,Fish,,,,9/18/2021 0:00
instagram_stories,2021-09-16,26,23,9/14/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Heating Static V1,1,3,,,,,4,5,4,2021-09-16,Instagram,Fish,,,,9/14/2021 0:00
instagram_stories,2021-09-12,9,14,9/13/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Static V1,1,5,,,,,1,1,1,2021-09-12,Instagram,Dog Grooming Services,,,,9/13/2021 0:00
instagram_stories,2021-09-10,22,20,9/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Static V1,1,5,,,,,0,3,1,2021-09-10,Instagram,Dog Grooming Services,,,,9/10/2021 0:00
instagram_stories,2021-09-12,30,34,9/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Heating Static V1,1,3,,,,,4,4,4,2021-09-12,Instagram,Fish,,,,9/10/2021 0:00
feed,2021-09-24,5,8,9/26/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Heating Static V1,1,3,,,,,3,0,0,2021-09-24,Facebook,Fish,,,,9/26/2021 0:00
instagram_stories,2021-09-26,41,43,9/28/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Shower Static V1,1,5,,,,,1,4,4,2021-09-26,Instagram,Reptile,,,,9/28/2021 0:00
instagram_stories,2021-09-24,120,120,9/25/2021 0:00,Conversions - On-Main - Sep 2021,Zip Codes,Shower Static V1,1,1,,,,,0,0,0,2021-09-24,Instagram,Reptile,,,,9/25/2021 0:00
instagram_stories,2021-10-11,6,1,10/11/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Cooking Animated V1,1,4,,,,,1,2,2,2021-10-11,Instagram,Dog Grooming Services,,,,10/11/2021 0:00
instagram_stories,2021-10-25,4,3,10/30/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,5,,,,,4,2,5,2021-10-25,Instagram,Reptile,,,,10/30/2021 0:00
instagram_stories,2021-10-27,1,2,10/27/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,0,,,,,1,2,0,2021-10-27,Instagram,Reptile,,,,10/27/2021 0:00
instagram_stories,2021-10-28,7,6,10/30/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,3,,,,,3,3,5,2021-10-28,Instagram,Reptile,,,,10/30/2021 0:00
instagram_stories,2021-10-23,1,1,10/27/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,2,,,,,3,0,5,2021-10-23,Instagram,Reptile,,,,10/27/2021 0:00
instagram_stories,2021-10-24,3,3,10/23/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,2,,,,,0,3,2,2021-10-24,Instagram,Reptile,,,,10/23/2021 0:00
instagram_stories,2021-10-22,6,4,10/27/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,1,,,,,5,0,3,2021-10-22,Instagram,Reptile,,,,10/27/2021 0:00
instagram_stories,2021-10-09,4,6,10/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,1,,,,,5,4,5,2021-10-09,Instagram,Reptile,,,,10/10/2021 0:00
instagram_stories,2021-10-04,24,24,10/3/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,0,,,,,2,1,1,2021-10-04,Instagram,Reptile,,,,10/3/2021 0:00
instagram_stories,2021-10-06,24,22,10/4/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,3,,,,,3,0,4,2021-10-06,Instagram,Reptile,,,,10/4/2021 0:00
instagram_stories,2021-10-07,9,9,10/8/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,1,,,,,0,2,0,2021-10-07,Instagram,Reptile,,,,10/8/2021 0:00
instagram_stories,2021-10-08,5,1,10/5/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,5,,,,,0,0,5,2021-10-08,Instagram,Reptile,,,,10/5/2021 0:00
instagram_stories,2021-10-21,4,3,10/21/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,4,,,,,4,5,4,2021-10-21,Instagram,Reptile,,,,10/21/2021 0:00
instagram_stories,2021-10-11,7,7,10/11/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,5,,,,,1,3,3,2021-10-11,Instagram,Reptile,,,,10/11/2021 0:00
instagram_stories,2021-10-12,6,6,10/11/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,1,,,,,2,5,5,2021-10-12,Instagram,Reptile,,,,10/11/2021 0:00
instagram_stories,2021-10-14,8,9,10/10/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,4,,,,,4,4,5,2021-10-14,Instagram,Reptile,,,,10/10/2021 0:00
instagram_stories,2021-10-17,16,14,10/17/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,5,,,,,4,4,2,2021-10-17,Instagram,Reptile,,,,10/17/2021 0:00
instagram_stories,2021-10-19,5,6,10/19/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,5,,,,,5,5,5,2021-10-19,Instagram,Reptile,,,,10/19/2021 0:00
instagram_stories,2021-10-20,5,5,10/25/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Shower Static V1,1,1,,,,,1,5,5,2021-10-20,Instagram,Reptile,,,,10/25/2021 0:00
instagram_stories,2021-10-24,5,3,10/19/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,4,,,,,2,3,3,2021-10-24,Instagram,Dog,,,,10/19/2021 0:00
instagram_stories,2021-10-12,7,10,10/9/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,1,,,,,2,1,5,2021-10-12,Instagram,Dog,,,,10/9/2021 0:00
instagram_stories,2021-10-13,9,13,10/9/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,3,,,,,1,3,5,2021-10-13,Instagram,Dog,,,,10/9/2021 0:00
instagram_stories,2021-10-14,12,10,10/18/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,3,,,,,3,2,5,2021-10-14,Instagram,Dog,,,,10/18/2021 0:00
instagram_stories,2021-10-15,6,7,10/17/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,1,,,,,4,2,5,2021-10-15,Instagram,Dog,,,,10/17/2021 0:00
instagram_stories,2021-10-18,3,3,10/23/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,0,,,,,4,3,2,2021-10-18,Instagram,Dog,,,,10/23/2021 0:00
instagram_stories,2021-10-19,3,4,10/18/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,5,,,,,4,3,5,2021-10-19,Instagram,Dog,,,,10/18/2021 0:00
instagram_stories,2021-10-22,5,5,10/24/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,4,,,,,3,1,5,2021-10-22,Instagram,Dog,,,,10/24/2021 0:00
instagram_stories,2021-10-25,5,5,10/22/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,0,,,,,2,4,4,2021-10-25,Instagram,Dog,,,,10/22/2021 0:00
instagram_stories,2021-10-10,12,17,10/14/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,1,,,,,2,2,5,2021-10-10,Instagram,Dog,,,,10/14/2021 0:00
instagram_stories,2021-10-26,2,4,10/30/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,1,,,,,2,1,0,2021-10-26,Instagram,Dog,,,,10/30/2021 0:00
instagram_stories,2021-10-28,4,4,10/26/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,3,,,,,1,2,4,2021-10-28,Instagram,Dog,,,,10/26/2021 0:00
instagram_stories,2021-10-29,2,3,11/3/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,3,,,,,2,1,4,2021-10-29,Instagram,Dog,,,,11/3/2021 0:00
instagram_stories,2021-10-08,29,33,10/6/2021 0:00,Conversions - On-Main - Sep 2021,Email List,Dryer Static V1,1,1,,,,,2,0,0,2021-10-08,Instagram,Dog,,,,10/6/2021 0:00
instagram_stories,2021-10-28,19,23,10/29/2021 0:00,Conversions - On-Main - Sep 2021,Website Retargeting,Retargeting Static V1,1,1,,,,,4,5,3,2021-10-28,Instagram,Retargeting,,,,10/29/2021 0:00
,,1,5,###############################################################################################################################################################################################################################################################,,,,,0,,,,,5,1,0,,,,,,,###############################################################################################################################################################################################################################################################
,,2,2,###############################################################################################################################################################################################################################################################,,,,,5,,,,,2,4,4,,,,,,,###############################################################################################################################################################################################################################################################
,,5,3,###############################################################################################################################################################################################################################################################,,,,,1,,,,,5,3,2,,,,,,,###############################################################################################################################################################################################################################################################
instagram_stories,2021-10-28,96,95,10/24/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.010638298,4,,,,,2,4,5,2021-10-28,Instagram,Fish,,,,10/24/2021 0:00
instagram_explore,2021-10-26,377,383,10/28/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.010638298,3,,,,,4,3,3,2021-10-26,Instagram,Fish,,,,10/28/2021 0:00
instagram_explore,2021-10-30,33,33,10/30/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.03125,3,,,,,3,3,2,2021-10-30,Instagram,Fish,,,,10/30/2021 0:00
instagram_stories,2021-10-30,145,146,11/4/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1.006944444,0,,,,,2,5,1,2021-10-30,Instagram,Reptile,,,,11/4/2021 0:00
instagram_stories,2021-10-27,250,249,10/23/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1.016326531,5,,,,,0,3,2,2021-10-27,Instagram,Dog Grooming Services,,,,10/23/2021 0:00
instagram_stories,2021-10-27,252,255,10/29/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Dryer Static V1,1.004,5,,,,,4,2,5,2021-10-27,Instagram,Dog,,,,10/29/2021 0:00
instagram_stories,2021-10-28,116,119,10/31/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Dryer Static V1,1.00862069,5,,,,,2,4,0,2021-10-28,Instagram,Dog,,,,10/31/2021 0:00
instagram_stories,2021-10-30,101,105,10/28/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Dryer Static V1,1.01010101,2,,,,,3,0,2,2021-10-30,Instagram,Dog,,,,10/28/2021 0:00
instagram_explore,2021-11-01,13,19,10/28/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1.6,0,,,,,2,4,5,2021-11-01,Instagram,Reptile,,,,10/28/2021 0:00
instagram_stories,2021-11-01,132,135,10/31/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Dryer Static V1,1.015267176,4,,,,,5,4,1,2021-11-01,Instagram,Dog,,,,10/31/2021 0:00
instagram_stories,2021-11-02,170,173,11/1/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1.005952381,0,,,,,2,4,5,2021-11-02,Instagram,Reptile,,,,11/1/2021 0:00
instagram_stories,2021-11-03,40,45,11/3/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Dryer Static V1,1.05,0,,,,,3,1,1,2021-11-03,Instagram,Dog,,,,11/3/2021 0:00
instagram_stories,2021-11-04,32,32,11/4/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1.032258065,4,,,,,5,5,1,2021-11-04,Instagram,Reptile,,,,11/4/2021 0:00
instagram_stories,2021-11-08,26,27,11/10/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1.045454545,5,,,,,1,3,1,2021-11-08,Instagram,Reptile,,,,11/10/2021 0:00
instagram_stories,2021-11-09,41,45,11/12/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1.048780488,4,,,,,1,1,5,2021-11-09,Instagram,Reptile,,,,11/12/2021 0:00
feed,2021-10-31,337,376,11/4/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1.104166667,4,,,,,0,5,4,2021-10-31,Facebook,Dog Grooming Services,,,,11/4/2021 0:00
video_feeds,2021-10-30,11,12,10/31/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1.125,5,,,,,5,2,5,2021-10-30,Facebook,Dog Grooming Services,,,,10/31/2021 0:00
instant_article,2021-10-31,14,11,10/27/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1.1,1,,,,,1,5,5,2021-10-31,Facebook,Dog Grooming Services,,,,10/27/2021 0:00
feed,2021-10-30,102,112,10/29/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1.079207921,1,,,,,0,2,4,2021-10-30,Facebook,Dog Grooming Services,,,,10/29/2021 0:00
feed,2021-10-26,201,237,10/22/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1.185,2,,,,,0,5,5,2021-10-26,Facebook,Dog Grooming Services,,,,10/22/2021 0:00
instant_article,2021-10-28,15,16,10/30/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.083333333,1,,,,,0,3,1,2021-10-28,Facebook,Fish,,,,10/30/2021 0:00
feed,2021-10-29,107,108,10/27/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.039215686,5,,,,,4,0,0,2021-10-29,Facebook,Fish,,,,10/27/2021 0:00
feed,2021-10-31,337,363,10/27/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.071428571,4,,,,,4,4,3,2021-10-31,Facebook,Fish,,,,10/27/2021 0:00
instant_article,2021-10-25,5,8,10/25/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.2,5,,,,,2,5,5,2021-10-25,Facebook,Fish,,,,10/25/2021 0:00
instream_video,2021-10-26,38,36,10/24/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.03030303,5,,,,,2,5,0,2021-10-26,Facebook,Fish,,,,10/24/2021 0:00
video_feeds,2021-10-26,20,23,10/23/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.15,5,,,,,4,1,0,2021-10-26,Facebook,Fish,,,,10/23/2021 0:00
instant_article,2021-10-26,15,19,10/26/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.066666667,5,,,,,5,5,4,2021-10-26,Facebook,Fish,,,,10/26/2021 0:00
marketplace,2021-10-26,12,14,10/28/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.083333333,0,,,,,0,4,5,2021-10-26,Facebook,Fish,,,,10/28/2021 0:00
facebook_stories,2021-10-31,33,34,10/29/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.03125,2,,,,,3,4,1,2021-10-31,Facebook,Fish,,,,10/29/2021 0:00
feed,2021-10-27,48,55,11/1/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1.209302326,0,,,,,5,2,2,2021-10-27,Facebook,Retargeting,,,,11/1/2021 0:00
feed,2021-10-28,55,70,10/25/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1.264150943,3,,,,,4,3,2,2021-10-28,Facebook,Retargeting,,,,10/25/2021 0:00
feed,2021-10-29,21,25,10/26/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1.15,5,,,,,1,3,4,2021-10-29,Facebook,Retargeting,,,,10/26/2021 0:00
feed,2021-10-30,36,41,10/30/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1.171428571,0,,,,,2,0,0,2021-10-30,Facebook,Retargeting,,,,10/30/2021 0:00
instant_article,2021-10-31,21,24,10/27/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.047619048,4,,,,,2,1,4,2021-10-31,Facebook,Fish,,,,10/27/2021 0:00
feed,2021-10-30,74,77,10/25/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Heating Static V1,1.054794521,5,,,,,5,1,5,2021-10-30,Facebook,Fish,,,,10/25/2021 0:00
feed,2021-10-26,18,17,10/29/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1.076923077,1,,,,,5,0,2,2021-10-26,Facebook,Retargeting,,,,10/29/2021 0:00
feed,2021-10-31,49,64,11/1/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Retargeting Static V1,1.276595745,4,,,,,3,2,2,2021-10-31,Facebook,Retargeting,,,,11/1/2021 0:00
marketplace,2021-10-30,78,81,10/31/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1.065789474,4,,,,,1,2,0,2021-10-30,Facebook,Reptile,,,,10/31/2021 0:00
instant_article,2021-10-30,43,46,11/3/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Shower Static V1,1.076923077,1,,,,,5,1,0,2021-10-30,Facebook,Reptile,,,,11/3/2021 0:00
feed,2021-10-29,192,208,10/29/2021 0:00,Lead Gen - On-Main October - December 2021,Zip Code,Cooking Static V1,1.078534031,5,,,,,5,5,5,2021-10-29,Facebook,Dog Grooming Services,,,,10/29/2021 0:00
